feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
PDZK1IP1 (10158),1.792165677342105,2.413375540013387,0.0,10.415361,0.8913412563667232
TAL1 (6886),0.34546478146349746,1.064383750187573,0.0,7.691562,0.8505942275042445
CMPK1 (51727),6.351540534040748,0.6276596129899348,3.9329965,8.531085,1.0
BEND5 (79656),0.795056992450764,1.1897719473322557,0.0,6.3257155,0.7402376910016978
ELAVL4 (1996),0.5973338923421053,1.6874206377464607,0.0,8.860252,0.5551782682512734
COA7 (65260),4.430086737945671,0.6511307584158401,2.25711,6.0745997,1.0
ZYG11B (79699),2.823781293803056,0.6512557720433123,0.7875261,4.656908,1.0
SLC1A7 (6512),0.2469126535891341,0.8059935391898475,0.0,8.741218,0.6638370118845501
CZIB (54987),5.147988718930391,0.5332903024589957,3.2881813,6.54984,1.0
MAGOH (4116),6.782914577674024,0.5520321261170886,4.767194,8.381163,1.0
ACOT11 (26027),1.602180576567063,1.2291727841031055,0.0,5.0644045,0.9864176570458404
FAM151A (338094),0.16049694789643465,0.4454669914334734,0.0,5.390867,0.6638370118845501
PARS2 (25973),2.176633997911715,0.4886994058035559,0.1766598,3.849589,1.0
CIMAP2 (163747),0.06803812123174872,0.11831186507865706,0.0,1.277604,0.6723259762308998
BSND (7809),0.021098121525466893,0.11495341916631198,0.0,1.2793287,0.48047538200339557
USP24 (23358),4.088668552886248,0.6080490075389748,2.0881212,6.0603046,1.0
PLPP3 (8613),2.5552860009202036,1.5788924133164952,0.0,8.825321,0.9932088285229203
NOL9 (79707),3.0045210381154503,0.6300297256654795,1.2838507,4.9990215,1.0
PRKAA2 (5563),1.466758694818336,1.2202039674057137,0.0,5.1263533,0.9711375212224108
KLHL21 (9903),3.8043341928013588,0.8815665378359373,0.45531696,6.8382964,1.0
ZSWIM5 (57643),0.9342219664872665,0.979140921387527,0.0,4.8206334,0.9915110356536503
GMEB1 (10691),2.831625583870968,0.5627511075829148,0.7689423,4.1743584,1.0
SLC45A1 (50651),0.5103652047538201,0.6917809986366964,0.0,5.0199776,0.8981324278438031
SELENON (57190),4.366681393711374,1.2876431549048961,0.081323266,7.100662,1.0
AK4 (205),3.9999667869779287,1.5432549085746525,0.13182388,6.852411,1.0
JAK1 (3716),5.234279298132428,0.8911538978023154,1.2811997,7.934121,1.0
RAVER2 (55225),2.9414549356604414,1.028094138254702,0.030581864,5.994883,1.0
CTRC (11330),0.15731933889558575,0.2563020102054762,0.0,2.294715,0.7707979626485568
LZIC (84328),4.657458812478779,0.6552845196025368,2.9618232,7.3003893,1.0
RBP7 (116362),1.3419233442003393,1.7561795698321647,0.0,8.31413,0.8217317487266553
KNCN (148930),0.016673005377758912,0.11615461733950189,0.0,1.7894706,0.14770797962648557
